CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,InternetService,Contract,MonthlyCharges,TotalCharges,Churn
CUST00316,Female,0,Yes,Yes,45,Yes,No,Two year,98.36,4426.2,No
CUST00317,Male,0,No,No,12,Yes,Fiber optic,Month-to-month,33.84,406.08,No
CUST00318,Female,0,No,Yes,51,Yes,No,Month-to-month,55.88,2849.88,Yes
CUST00319,Female,0,No,No,8,Yes,DSL,Month-to-month,67.67,541.36,No
CUST00320,Female,0,No,No,56,No,No,Month-to-month,100.52,5629.12,Yes
CUST00321,Male,0,Yes,No,68,Yes,No,Month-to-month,83.28,5663.04,No
CUST00322,Female,1,No,No,42,Yes,Fiber optic,Month-to-month,94.8,3981.6,No
CUST00323,Female,0,Yes,No,6,No,Fiber optic,Month-to-month,44.4,266.4,Yes
CUST00324,Female,0,Yes,No,43,Yes,No,Month-to-month,43.73,1880.39,No
CUST00325,Female,0,No,Yes,43,Yes,Fiber optic,Two year,58.06,2496.58,Yes
CUST00326,Female,0,Yes,Yes,67,Yes,Fiber optic,Month-to-month,21.87,1465.29,No
CUST00327,Male,0,No,No,43,No,Fiber optic,One year,103.07,4432.01,Yes
CUST00328,Male,0,Yes,Yes,39,Yes,DSL,Two year,57.0,2223.0,No
CUST00329,Female,0,Yes,No,42,Yes,No,Month-to-month,26.76,1123.92,No
CUST00330,Female,1,Yes,No,61,Yes,DSL,Two year,107.22,6540.42,No
CUST00331,Male,0,Yes,No,42,No,Fiber optic,Two year,116.78,4904.76,Yes
CUST00332,Female,1,No,Yes,18,Yes,Fiber optic,Month-to-month,84.66,1523.88,No
CUST00333,Female,1,No,No,48,Yes,Fiber optic,Two year,55.66,2671.68,No
CUST00334,Female,0,No,No,64,Yes,DSL,Two year,61.38,3928.32,Yes
CUST00335,Female,0,No,No,24,Yes,Fiber optic,Month-to-month,45.62,1094.88,No
CUST00336,Female,0,Yes,Yes,40,No,No,Two year,91.13,3645.2,No
CUST00337,Female,0,No,No,22,Yes,Fiber optic,Month-to-month,55.61,1223.42,No
CUST00338,Female,1,No,No,57,No,DSL,Two year,23.25,1325.25,No
CUST00339,Female,0,No,Yes,42,Yes,Fiber optic,One year,24.62,1034.04,No
CUST00340,Male,0,Yes,No,39,Yes,Fiber optic,Month-to-month,81.47,3177.33,No
CUST00341,Male,0,Yes,No,29,Yes,Fiber optic,One year,49.04,1422.16,No
CUST00342,Female,1,Yes,No,33,Yes,DSL,One year,36.86,1216.38,No
CUST00343,Female,0,Yes,No,9,Yes,DSL,One year,75.24,677.16,Yes
CUST00344,Female,1,Yes,No,59,Yes,Fiber optic,Two year,47.84,2822.56,No
CUST00345,Female,0,No,No,0,Yes,Fiber optic,One year,27.33,0.0,No
CUST00346,Male,0,Yes,No,11,Yes,Fiber optic,Two year,39.36,432.96,No
CUST00347,Male,0,No,No,45,Yes,DSL,One year,97.79,4400.55,No
CUST00348,Male,0,Yes,Yes,16,Yes,DSL,Two year,105.2,1683.2,Yes
CUST00349,Male,0,Yes,Yes,57,Yes,Fiber optic,Month-to-month,107.21,6110.97,Yes
CUST00350,Female,0,Yes,No,37,Yes,Fiber optic,Month-to-month,73.48,2718.76,No
CUST00351,Female,0,Yes,No,5,Yes,DSL,Month-to-month,115.1,575.5,No
CUST00352,Female,0,Yes,No,61,No,DSL,Month-to-month,35.17,2145.37,No
CUST00353,Male,0,Yes,No,9,Yes,DSL,Two year,87.84,790.56,Yes
CUST00354,Female,0,No,No,25,Yes,Fiber optic,Month-to-month,90.43,2260.75,No
CUST00355,Female,0,Yes,Yes,57,Yes,Fiber optic,Month-to-month,25.32,1443.24,Yes
CUST00356,Male,0,Yes,Yes,16,Yes,DSL,Month-to-month,48.24,771.84,No
CUST00357,Male,0,No,Yes,52,Yes,Fiber optic,Two year,114.9,5974.8,No
CUST00358,Male,1,Yes,Yes,4,Yes,DSL,Month-to-month,95.9,383.6,No
CUST00359,Male,0,Yes,No,66,Yes,DSL,Month-to-month,25.47,1681.02,No
CUST00360,Male,0,No,No,19,No,No,Month-to-month,74.08,1407.52,No
CUST00361,Female,1,No,Yes,50,Yes,Fiber optic,Month-to-month,84.86,4243.0,No
CUST00362,Female,1,Yes,No,45,Yes,Fiber optic,Month-to-month,117.31,5278.95,No
CUST00363,Male,0,Yes,No,66,Yes,DSL,Two year,91.64,6048.24,Yes
CUST00364,Female,0,Yes,No,2,Yes,DSL,Month-to-month,83.87,167.74,No
CUST00365,Female,0,Yes,No,22,Yes,Fiber optic,Two year,110.85,2438.7,No
CUST00366,Female,0,Yes,Yes,8,Yes,Fiber optic,Month-to-month,86.09,688.72,No
CUST00367,Female,0,Yes,No,10,Yes,Fiber optic,Month-to-month,113.21,1132.1,No
CUST00368,Male,0,No,Yes,46,Yes,Fiber optic,One year,69.28,3186.88,No
CUST00369,Female,0,No,No,48,Yes,DSL,Month-to-month,91.86,4409.28,Yes
CUST00370,Female,1,No,No,43,Yes,Fiber optic,Month-to-month,83.18,3576.74,No
CUST00371,Female,0,No,No,12,Yes,No,Month-to-month,75.25,903.0,No
CUST00372,Male,0,Yes,No,7,Yes,Fiber optic,One year,52.41,366.87,No
CUST00373,Female,1,No,Yes,62,Yes,DSL,Month-to-month,110.38,6843.56,No
CUST00374,Male,0,Yes,No,21,Yes,Fiber optic,Two year,47.0,987.0,Yes
CUST00375,Male,0,Yes,No,37,Yes,Fiber optic,Month-to-month,35.94,1329.78,No
CUST00376,Male,0,No,No,26,Yes,DSL,Month-to-month,91.21,2371.46,No
CUST00377,Male,0,Yes,No,25,Yes,Fiber optic,Two year,74.66,1866.5,Yes
CUST00378,Female,0,No,No,22,Yes,No,One year,46.29,1018.38,Yes
CUST00379,Male,0,No,No,64,Yes,DSL,One year,107.03,6849.92,No
CUST00380,Male,0,No,Yes,46,Yes,DSL,Two year,48.62,2236.52,No
CUST00381,Male,1,No,Yes,60,Yes,Fiber optic,Month-to-month,26.38,1582.8,No
CUST00382,Male,0,No,No,45,Yes,DSL,One year,21.54,969.3,No
CUST00383,Male,0,Yes,No,3,Yes,DSL,Month-to-month,112.29,336.87,Yes
CUST00384,Female,0,No,Yes,30,Yes,DSL,Month-to-month,60.22,1806.6,Yes
CUST00385,Male,0,Yes,No,3,Yes,DSL,Month-to-month,41.35,124.05,Yes
CUST00386,Female,0,Yes,No,28,Yes,No,Two year,76.71,2147.88,Yes
CUST00387,Female,0,Yes,No,43,Yes,Fiber optic,One year,68.79,2957.97,Yes
CUST00388,Male,0,Yes,No,2,Yes,DSL,Month-to-month,119.98,239.96,No
CUST00389,Female,0,No,Yes,58,Yes,No,Month-to-month,108.85,6313.3,No
CUST00390,Female,0,Yes,No,52,Yes,Fiber optic,Month-to-month,47.11,2449.72,No
CUST00391,Female,0,No,No,10,Yes,Fiber optic,Month-to-month,89.77,897.7,No
CUST00392,Male,0,Yes,No,5,No,DSL,Month-to-month,58.72,293.6,No
CUST00393,Male,0,No,No,46,Yes,Fiber optic,Month-to-month,56.44,2596.24,Yes
CUST00394,Male,0,No,No,6,Yes,DSL,One year,56.71,340.26,No
CUST00395,Male,0,No,No,67,No,DSL,Two year,83.93,5623.31,No
CUST00396,Male,0,No,No,0,Yes,DSL,Month-to-month,73.8,0.0,No
CUST00397,Male,0,No,No,55,No,DSL,Two year,95.5,5252.5,No
CUST00398,Male,0,Yes,No,42,Yes,Fiber optic,Month-to-month,35.3,1482.6,No
CUST00399,Female,0,Yes,No,27,Yes,DSL,Month-to-month,62.54,1688.58,No
CUST00400,Female,1,Yes,No,28,Yes,Fiber optic,Month-to-month,106.03,2968.84,No
CUST00401,Male,0,Yes,Yes,17,Yes,DSL,Month-to-month,20.32,345.44,No
CUST00402,Female,0,No,No,61,Yes,Fiber optic,Two year,82.35,5023.35,No
CUST00403,Male,0,Yes,Yes,5,Yes,DSL,Month-to-month,98.57,492.85,No
CUST00404,Male,0,Yes,No,15,Yes,Fiber optic,One year,58.39,875.85,No
CUST00405,Male,0,Yes,Yes,0,Yes,DSL,One year,108.36,0.0,No
CUST00406,Female,0,Yes,No,21,Yes,DSL,Month-to-month,93.57,1964.97,No
CUST00407,Male,1,Yes,Yes,45,No,DSL,Month-to-month,80.6,3627.0,No
CUST00408,Male,0,No,No,61,Yes,Fiber optic,Month-to-month,39.83,2429.63,Yes
CUST00409,Male,0,No,No,22,Yes,DSL,Month-to-month,87.01,1914.22,No
CUST00410,Male,0,Yes,Yes,20,Yes,Fiber optic,Two year,103.38,2067.6,No
CUST00411,Female,0,No,No,50,Yes,DSL,Month-to-month,92.99,4649.5,Yes
CUST00412,Male,0,Yes,No,37,Yes,No,Two year,77.49,2867.13,Yes
CUST00413,Female,0,No,No,27,Yes,Fiber optic,Month-to-month,91.46,2469.42,Yes
CUST00414,Female,0,No,Yes,43,Yes,DSL,Month-to-month,117.69,5060.67,No
CUST00415,Male,0,Yes,Yes,38,Yes,DSL,Month-to-month,21.08,801.04,Yes
CUST00416,Male,0,No,Yes,41,Yes,DSL,One year,86.39,3541.99,No
CUST00417,Female,0,Yes,Yes,41,Yes,No,Month-to-month,99.3,4071.3,Yes
CUST00418,Female,0,Yes,Yes,59,Yes,DSL,Month-to-month,83.89,4949.51,Yes
CUST00419,Female,0,No,No,56,Yes,Fiber optic,Month-to-month,47.31,2649.36,No
CUST00420,Female,0,No,No,6,Yes,Fiber optic,Month-to-month,102.28,613.68,No
CUST00421,Male,0,No,No,50,Yes,No,Month-to-month,111.33,5566.5,No
CUST00422,Female,0,No,Yes,31,Yes,No,Two year,88.35,2738.85,No
CUST00423,Female,0,Yes,No,6,Yes,No,Month-to-month,71.1,426.6,No
CUST00424,Female,0,Yes,No,39,Yes,DSL,One year,56.63,2208.57,Yes
CUST00425,Female,1,Yes,No,14,Yes,Fiber optic,One year,53.01,742.14,No
CUST00426,Male,0,Yes,Yes,58,Yes,DSL,Month-to-month,92.32,5354.56,No
CUST00427,Male,0,Yes,No,11,Yes,DSL,Month-to-month,80.71,887.81,No
CUST00428,Male,1,Yes,No,41,Yes,Fiber optic,Two year,35.69,1463.29,No
CUST00429,Female,0,No,No,38,Yes,Fiber optic,Month-to-month,34.11,1296.18,No
CUST00430,Female,0,Yes,Yes,62,Yes,Fiber optic,Month-to-month,27.11,1680.82,No
CUST00431,Male,0,Yes,Yes,1,Yes,No,Month-to-month,88.35,88.35,No
CUST00432,Male,0,No,No,28,Yes,No,Month-to-month,51.44,1440.32,No
CUST00433,Female,0,No,No,60,Yes,DSL,Month-to-month,22.02,1321.2,No
CUST00434,Male,0,Yes,No,28,No,Fiber optic,Month-to-month,53.77,1505.56,Yes
CUST00435,Female,0,Yes,No,37,Yes,DSL,Month-to-month,103.21,3818.77,Yes
CUST00436,Female,1,No,Yes,6,Yes,Fiber optic,Month-to-month,44.77,268.62,No
CUST00437,Female,0,Yes,No,29,Yes,Fiber optic,Month-to-month,83.35,2417.15,No
CUST00438,Female,0,No,No,55,Yes,Fiber optic,Month-to-month,63.97,3518.35,Yes
CUST00439,Female,0,No,No,35,Yes,No,Two year,74.89,2621.15,Yes
CUST00440,Female,0,No,Yes,41,Yes,DSL,Month-to-month,79.58,3262.78,No
CUST00441,Male,1,Yes,Yes,3,Yes,No,Month-to-month,65.48,196.44,No
CUST00442,Male,0,Yes,No,4,Yes,Fiber optic,Two year,25.79,103.16,No
CUST00443,Male,0,No,No,45,Yes,DSL,Month-to-month,76.77,3454.65,No
CUST00444,Female,1,No,No,1,Yes,DSL,One year,59.75,59.75,Yes
CUST00445,Male,0,Yes,No,53,Yes,Fiber optic,One year,39.99,2119.47,No
CUST00446,Female,0,Yes,No,58,Yes,DSL,Month-to-month,109.65,6359.7,No
CUST00447,Female,0,Yes,Yes,32,Yes,DSL,Two year,93.61,2995.52,Yes
CUST00448,Female,0,No,Yes,21,Yes,Fiber optic,Month-to-month,48.41,1016.61,No
CUST00449,Female,0,No,No,46,Yes,DSL,One year,73.9,3399.4,Yes
CUST00450,Male,0,No,No,5,Yes,No,Month-to-month,116.31,581.55,No
CUST00451,Male,0,Yes,No,23,Yes,No,Month-to-month,44.55,1024.65,No
CUST00452,Male,0,No,Yes,48,No,Fiber optic,Two year,114.74,5507.52,No
CUST00453,Female,1,No,No,50,Yes,DSL,One year,88.34,4417.0,No
CUST00454,Male,0,No,No,40,Yes,Fiber optic,Month-to-month,74.08,2963.2,No
CUST00455,Male,0,Yes,No,66,Yes,Fiber optic,Month-to-month,118.32,7809.12,No
CUST00456,Male,0,No,No,1,Yes,No,One year,53.37,53.37,No
CUST00457,Female,0,No,No,42,Yes,DSL,Month-to-month,47.82,2008.44,Yes
CUST00458,Male,0,Yes,No,31,Yes,Fiber optic,Two year,53.96,1672.76,Yes
CUST00459,Female,1,No,No,11,Yes,Fiber optic,Two year,95.09,1045.99,No
CUST00460,Male,0,Yes,No,22,Yes,DSL,Month-to-month,53.7,1181.4,No
CUST00461,Female,1,Yes,No,15,Yes,DSL,One year,30.28,454.2,No
CUST00462,Male,0,No,Yes,43,Yes,Fiber optic,Two year,84.43,3630.49,No
CUST00463,Male,0,Yes,No,1,Yes,DSL,Month-to-month,42.3,42.3,Yes
CUST00464,Male,0,No,No,6,Yes,No,Month-to-month,20.42,122.52,No
CUST00465,Female,0,Yes,No,20,No,No,Month-to-month,39.92,798.4,No
CUST00466,Male,0,No,Yes,57,Yes,Fiber optic,Month-to-month,101.91,5808.87,No
CUST00467,Male,0,Yes,No,22,Yes,Fiber optic,Two year,114.02,2508.44,No
CUST00468,Female,0,Yes,Yes,59,Yes,DSL,Month-to-month,86.2,5085.8,No
CUST00469,Female,0,Yes,Yes,24,Yes,No,Month-to-month,51.05,1225.2,No
CUST00470,Female,0,No,No,34,Yes,Fiber optic,Month-to-month,63.65,2164.1,No
CUST00471,Female,0,No,No,44,Yes,Fiber optic,Month-to-month,39.45,1735.8,Yes
CUST00472,Male,0,No,No,6,No,No,Month-to-month,108.08,648.48,No
CUST00473,Male,0,Yes,No,68,Yes,DSL,One year,86.56,5886.08,Yes
CUST00474,Female,0,Yes,Yes,31,Yes,Fiber optic,Month-to-month,28.44,881.64,No
CUST00475,Male,0,No,No,52,Yes,Fiber optic,Month-to-month,56.69,2947.88,Yes
CUST00476,Female,0,No,Yes,68,Yes,DSL,Two year,73.8,5018.4,No
CUST00477,Male,0,Yes,No,24,Yes,DSL,Two year,99.73,2393.52,No
CUST00478,Female,0,Yes,No,1,Yes,Fiber optic,Month-to-month,112.05,112.05,No
CUST00479,Male,0,Yes,No,60,Yes,Fiber optic,Month-to-month,33.27,1996.2,Yes
CUST00480,Female,0,No,No,8,No,DSL,Month-to-month,103.46,827.68,No
CUST00481,Female,0,Yes,No,50,Yes,No,Month-to-month,26.58,1329.0,No
CUST00482,Male,0,No,No,1,Yes,DSL,One year,44.05,44.05,Yes
CUST00483,Male,1,Yes,No,44,Yes,Fiber optic,One year,22.1,972.4,No
CUST00484,Male,0,No,Yes,31,Yes,DSL,Month-to-month,26.38,817.78,No
CUST00485,Female,0,Yes,No,71,Yes,DSL,Month-to-month,23.24,1650.04,Yes
CUST00486,Male,0,Yes,No,31,Yes,Fiber optic,Month-to-month,34.6,1072.6,No
CUST00487,Female,0,No,No,7,No,Fiber optic,Month-to-month,107.65,753.55,Yes
CUST00488,Male,0,Yes,Yes,19,Yes,Fiber optic,Two year,48.38,919.22,No
CUST00489,Male,1,Yes,Yes,64,Yes,Fiber optic,One year,67.97,4350.08,Yes
CUST00490,Female,1,Yes,No,20,Yes,DSL,Month-to-month,68.71,1374.2,Yes
CUST00491,Female,0,No,No,6,Yes,Fiber optic,Month-to-month,119.53,717.18,No
CUST00492,Male,0,Yes,No,8,Yes,DSL,Two year,56.47,451.76,No
CUST00493,Female,0,No,Yes,1,Yes,DSL,Month-to-month,46.51,46.51,Yes
CUST00494,Female,0,Yes,Yes,18,Yes,No,One year,116.32,2093.76,No
CUST00495,Male,0,Yes,No,59,Yes,Fiber optic,Month-to-month,79.25,4675.75,No
CUST00496,Female,0,No,No,69,Yes,DSL,Month-to-month,48.95,3377.55,No
CUST00497,Male,0,No,No,58,Yes,Fiber optic,One year,48.75,2827.5,No
CUST00498,Male,0,No,Yes,68,Yes,No,Month-to-month,28.64,1947.52,No
CUST00499,Female,0,No,No,44,Yes,Fiber optic,Month-to-month,75.69,3330.36,No
CUST00500,Male,0,No,No,61,Yes,Fiber optic,Month-to-month,92.37,5634.57,No
CUST00501,Female,0,No,No,9,Yes,Fiber optic,Month-to-month,67.47,607.23,No
CUST00502,Male,0,Yes,Yes,64,Yes,Fiber optic,One year,108.44,6940.16,No
CUST00503,Female,0,Yes,No,25,Yes,Fiber optic,Month-to-month,68.4,1710.0,Yes
CUST00504,Female,0,Yes,No,59,Yes,Fiber optic,Month-to-month,54.64,3223.76,No
CUST00505,Female,1,Yes,No,17,Yes,Fiber optic,Month-to-month,45.08,766.36,Yes
CUST00506,Female,1,No,No,58,Yes,DSL,One year,44.33,2571.14,No
CUST00507,Female,0,Yes,No,20,Yes,DSL,Month-to-month,51.65,1033.0,No
CUST00508,Male,0,Yes,No,45,Yes,No,Month-to-month,119.2,5364.0,No
CUST00509,Male,0,Yes,No,11,Yes,No,Month-to-month,56.08,616.88,No
CUST00510,Female,0,No,No,31,No,Fiber optic,Month-to-month,72.46,2246.26,Yes
CUST00511,Male,0,No,No,38,Yes,DSL,Month-to-month,47.47,1803.86,Yes
CUST00512,Female,0,Yes,No,54,Yes,DSL,Month-to-month,34.35,1854.9,No
CUST00513,Female,0,No,No,54,Yes,DSL,Two year,84.58,4567.32,Yes
CUST00514,Male,0,Yes,No,9,Yes,Fiber optic,Month-to-month,74.52,670.68,No
CUST00515,Male,0,No,No,34,Yes,DSL,Month-to-month,26.78,910.52,Yes
CUST00516,Female,0,Yes,Yes,5,Yes,Fiber optic,Month-to-month,108.28,541.4,Yes
CUST00517,Female,1,No,No,67,Yes,Fiber optic,Two year,70.77,4741.59,Yes
CUST00518,Female,0,Yes,No,61,Yes,Fiber optic,Two year,53.53,3265.33,No
CUST00519,Female,0,Yes,No,8,No,No,Two year,97.94,783.52,Yes
CUST00520,Female,0,No,No,28,Yes,No,Two year,31.21,873.88,Yes
CUST00521,Female,1,No,No,70,Yes,Fiber optic,Month-to-month,67.38,4716.6,No
CUST00522,Male,0,No,Yes,5,Yes,DSL,Month-to-month,74.88,374.4,No
CUST00523,Female,0,No,No,43,Yes,No,One year,97.51,4192.93,No
CUST00524,Female,0,Yes,No,63,Yes,DSL,One year,57.02,3592.26,Yes
CUST00525,Male,0,Yes,No,66,Yes,DSL,Month-to-month,105.5,6963.0,No
CUST00526,Female,0,Yes,No,43,Yes,No,Month-to-month,89.77,3860.11,No
CUST00527,Female,0,Yes,Yes,13,Yes,DSL,Two year,97.11,1262.43,No
CUST00528,Male,0,Yes,Yes,8,Yes,Fiber optic,Two year,116.91,935.28,No
CUST00529,Female,0,Yes,No,22,Yes,Fiber optic,Month-to-month,104.48,2298.56,Yes
CUST00530,Male,0,Yes,No,56,Yes,Fiber optic,Month-to-month,54.68,3062.08,Yes
CUST00531,Female,0,Yes,No,56,Yes,No,Two year,84.58,4736.48,No
CUST00532,Male,0,No,No,14,Yes,No,Month-to-month,106.86,1496.04,Yes
CUST00533,Male,0,Yes,No,63,Yes,DSL,One year,72.51,4568.13,No
CUST00534,Male,0,No,Yes,6,Yes,DSL,Month-to-month,88.28,529.68,No
CUST00535,Female,0,No,No,19,Yes,No,One year,37.23,707.37,No
CUST00536,Female,0,No,No,63,Yes,Fiber optic,Month-to-month,101.59,6400.17,No
CUST00537,Male,0,No,No,18,Yes,DSL,Two year,95.75,1723.5,Yes
CUST00538,Male,0,Yes,Yes,5,Yes,Fiber optic,Month-to-month,108.89,544.45,No
CUST00539,Female,0,No,No,50,Yes,DSL,Month-to-month,91.01,4550.5,Yes
CUST00540,Female,0,Yes,No,38,Yes,DSL,Month-to-month,107.69,4092.22,No
CUST00541,Female,0,Yes,Yes,64,Yes,Fiber optic,One year,36.22,2318.08,No
CUST00542,Female,0,No,No,70,No,Fiber optic,Month-to-month,101.36,7095.2,Yes
CUST00543,Female,0,Yes,No,24,Yes,DSL,One year,115.3,2767.2,No
CUST00544,Male,0,Yes,Yes,22,Yes,Fiber optic,Month-to-month,101.55,2234.1,Yes
CUST00545,Female,0,No,No,57,Yes,No,Two year,81.52,4646.64,No
CUST00546,Male,0,No,Yes,10,Yes,Fiber optic,Month-to-month,112.65,1126.5,No
CUST00547,Female,0,Yes,No,33,Yes,Fiber optic,Two year,29.45,971.85,No
CUST00548,Male,0,Yes,No,30,Yes,Fiber optic,One year,21.69,650.7,No
CUST00549,Male,0,Yes,No,37,Yes,Fiber optic,Month-to-month,116.53,4311.61,No
CUST00550,Female,0,Yes,No,45,Yes,Fiber optic,Month-to-month,88.3,3973.5,Yes
CUST00551,Male,0,No,Yes,11,No,DSL,Two year,31.42,345.62,Yes
CUST00552,Male,0,No,No,8,Yes,DSL,Month-to-month,54.0,432.0,No
CUST00553,Male,0,No,Yes,12,Yes,Fiber optic,One year,94.88,1138.56,No
CUST00554,Male,0,No,No,63,Yes,DSL,Month-to-month,95.04,5987.52,No
CUST00555,Female,0,Yes,No,19,Yes,Fiber optic,Two year,37.0,703.0,No
CUST00556,Male,0,No,No,58,Yes,DSL,One year,67.01,3886.58,No
CUST00557,Female,0,Yes,Yes,21,Yes,DSL,Two year,100.73,2115.33,No
CUST00558,Male,0,Yes,Yes,64,Yes,Fiber optic,Two year,116.68,7467.52,No
CUST00559,Female,0,No,No,59,Yes,No,Month-to-month,82.26,4853.34,No
CUST00560,Female,1,Yes,Yes,40,Yes,Fiber optic,Month-to-month,83.81,3352.4,Yes
CUST00561,Female,0,Yes,No,44,Yes,DSL,Month-to-month,66.93,2944.92,No
CUST00562,Male,0,Yes,Yes,3,Yes,No,Month-to-month,73.91,221.73,Yes
CUST00563,Female,0,No,No,69,Yes,Fiber optic,Month-to-month,29.89,2062.41,No
CUST00564,Female,0,Yes,No,44,Yes,DSL,Month-to-month,54.96,2418.24,Yes
CUST00565,Male,1,Yes,No,57,Yes,Fiber optic,Two year,70.73,4031.61,No
CUST00566,Female,0,Yes,No,22,Yes,DSL,Month-to-month,47.5,1045.0,No
CUST00567,Male,1,Yes,No,31,Yes,DSL,Month-to-month,55.98,1735.38,No
CUST00568,Male,0,No,Yes,62,Yes,No,Month-to-month,117.12,7261.44,No
CUST00569,Female,0,No,No,7,Yes,Fiber optic,Two year,20.52,143.64,No
CUST00570,Male,0,Yes,Yes,24,Yes,Fiber optic,Month-to-month,50.26,1206.24,No
CUST00571,Male,0,Yes,No,32,Yes,DSL,Month-to-month,78.4,2508.8,No
CUST00572,Male,0,Yes,No,65,Yes,DSL,Month-to-month,47.9,3113.5,No
CUST00573,Female,1,No,Yes,15,Yes,No,Month-to-month,87.65,1314.75,No
CUST00574,Male,0,No,No,54,Yes,DSL,One year,49.93,2696.22,Yes
CUST00575,Male,0,Yes,Yes,35,Yes,Fiber optic,One year,83.82,2933.7,No
CUST00576,Male,0,Yes,No,71,Yes,Fiber optic,Two year,104.99,7454.29,No
CUST00577,Female,0,No,No,6,Yes,DSL,Two year,85.86,515.16,Yes
CUST00578,Male,0,Yes,Yes,68,Yes,No,Two year,24.99,1699.32,No
CUST00579,Female,1,No,No,7,Yes,DSL,Month-to-month,99.52,696.64,Yes
CUST00580,Male,0,Yes,No,2,Yes,Fiber optic,Month-to-month,41.28,82.56,No
CUST00581,Female,0,Yes,No,34,Yes,No,Month-to-month,83.48,2838.32,No
CUST00582,Female,1,Yes,Yes,35,Yes,Fiber optic,Month-to-month,84.67,2963.45,No
CUST00583,Female,1,Yes,No,29,Yes,No,Two year,100.37,2910.73,Yes
CUST00584,Male,0,No,No,14,Yes,Fiber optic,Month-to-month,70.58,988.12,Yes
CUST00585,Male,1,No,No,67,Yes,Fiber optic,Two year,57.6,3859.2,No
CUST00586,Male,0,No,Yes,57,Yes,No,Month-to-month,71.8,4092.6,No
CUST00587,Female,1,Yes,No,27,Yes,No,Month-to-month,74.58,2013.66,No
CUST00588,Male,0,Yes,Yes,41,Yes,Fiber optic,One year,102.15,4188.15,No
CUST00589,Male,0,No,No,17,Yes,Fiber optic,Two year,40.51,688.67,No
CUST00590,Female,0,No,No,4,Yes,Fiber optic,Month-to-month,104.68,418.72,No
CUST00591,Male,0,Yes,No,8,Yes,DSL,Month-to-month,56.57,452.56,Yes
CUST00592,Male,0,No,No,8,Yes,DSL,Month-to-month,94.39,755.12,No
CUST00593,Female,0,Yes,No,17,Yes,DSL,Month-to-month,53.57,910.69,Yes
CUST00594,Female,0,No,No,55,Yes,No,Month-to-month,90.89,4998.95,No
CUST00595,Male,0,Yes,No,14,Yes,Fiber optic,Month-to-month,99.92,1398.88,No
CUST00596,Female,0,Yes,No,61,No,No,Month-to-month,75.81,4624.41,No
CUST00597,Male,0,No,No,34,Yes,Fiber optic,Month-to-month,81.95,2786.3,No
CUST00598,Male,0,No,Yes,39,Yes,DSL,Month-to-month,90.78,3540.42,Yes
CUST00599,Male,1,Yes,Yes,50,Yes,DSL,One year,88.84,4442.0,No
CUST00600,Male,0,Yes,Yes,59,Yes,Fiber optic,One year,92.74,5471.66,No
CUST00601,Male,0,No,No,55,Yes,No,Month-to-month,104.97,5773.35,No
CUST00602,Female,0,Yes,No,40,Yes,No,Month-to-month,42.05,1682.0,Yes
CUST00603,Female,0,No,Yes,53,Yes,Fiber optic,Month-to-month,41.47,2197.91,No
CUST00604,Male,1,Yes,No,16,Yes,Fiber optic,Month-to-month,117.07,1873.12,No
CUST00605,Female,1,No,Yes,24,Yes,Fiber optic,Month-to-month,105.13,2523.12,No
CUST00606,Female,0,Yes,No,8,Yes,DSL,Month-to-month,79.17,633.36,No
CUST00607,Male,0,Yes,Yes,55,Yes,DSL,Month-to-month,20.82,1145.1,No
CUST00608,Female,0,Yes,No,22,Yes,Fiber optic,One year,105.48,2320.56,Yes
CUST00609,Female,0,Yes,Yes,1,Yes,DSL,Two year,95.16,95.16,Yes
CUST00610,Male,0,Yes,No,44,Yes,Fiber optic,Two year,115.64,5088.16,Yes
CUST00611,Male,0,Yes,Yes,64,Yes,DSL,Two year,21.32,1364.48,Yes
CUST00612,Male,0,Yes,No,37,Yes,DSL,One year,22.85,845.45,No
CUST00613,Male,0,No,No,5,No,Fiber optic,Two year,71.75,358.75,No
CUST00614,Male,0,No,No,47,Yes,Fiber optic,One year,105.6,4963.2,Yes
CUST00615,Male,0,Yes,Yes,43,Yes,DSL,Month-to-month,119.13,5122.59,Yes
CUST00616,Male,1,No,No,6,No,No,One year,52.0,312.0,No
CUST00617,Female,0,No,No,65,Yes,Fiber optic,Month-to-month,23.64,1536.6,No
CUST00618,Male,0,Yes,No,61,Yes,Fiber optic,Month-to-month,39.55,2412.55,No
CUST00619,Female,0,No,No,29,Yes,No,Month-to-month,107.7,3123.3,Yes
CUST00620,Female,0,Yes,No,51,Yes,DSL,Month-to-month,66.65,3399.15,No
CUST00621,Male,0,No,No,35,No,No,One year,105.33,3686.55,No
CUST00622,Female,0,No,No,34,Yes,Fiber optic,Two year,64.39,2189.26,No
CUST00623,Female,0,No,Yes,65,Yes,DSL,Two year,25.34,1647.1,No
CUST00624,Female,0,Yes,No,49,Yes,Fiber optic,Month-to-month,81.76,4006.24,No
CUST00625,Male,1,No,Yes,2,Yes,No,Two year,63.57,127.14,No
CUST00626,Female,1,Yes,Yes,3,Yes,Fiber optic,One year,69.14,207.42,Yes
CUST00627,Female,0,Yes,Yes,54,No,Fiber optic,Month-to-month,114.9,6204.6,No
CUST00628,Male,1,No,Yes,51,Yes,DSL,Month-to-month,65.71,3351.21,No
